Passport,Destination,Requirement,duration,passport-id
Iran,Kuwait,visa required,0,15731
Iran,Kyrgyzstan,e-visa,0,15732
Iran,Laos,visa required,0,15733
Iran,Latvia,visa required,0,15734
Iran,Lebanon,visa on arrival,30,15735
Iran,Lesotho,e-visa,14,15736
Iran,Liberia,visa required,0,15737
Iran,Libya,no admission,0,15738
Iran,Liechtenstein,visa required,0,15739
Iran,Lithuania,visa required,0,15740
Iran,Luxembourg,visa required,0,15741
Iran,Macao,visa on arrival,30,15742
Iran,Madagascar,visa on arrival,90,15743
Iran,Malawi,e-visa,90,15744
Iran,Malaysia,-1,0,15745
Iran,Maldives,visa on arrival,30,15746
Iran,Mali,visa required,0,15747
Iran,Malta,visa required,0,15748
Iran,Marshall Islands,visa required,0,15749
Iran,Mauritania,visa on arrival,0,15750
Iran,Mauritius,visa on arrival,14,15751
Iran,Mexico,visa required,0,15752
Iran,Moldova,e-visa,0,15753
Iran,Monaco,visa required,0,15754
Iran,Mongolia,visa required,0,15755
Iran,Montenegro,visa required,0,15756
Iran,Morocco,visa required,0,15757
Iran,Mozambique,visa on arrival,30,15758
Iran,Myanmar,visa required,0,15759
Iran,Namibia,visa required,0,15760
Iran,Nauru,visa required,0,15761
Iran,Nepal,visa on arrival,150,15762
Iran,Netherlands,visa required,0,15763
Iran,New Zealand,visa required,0,15764
Iran,Nicaragua,visa required,0,15765
Iran,Niger,visa required,0,15766
Iran,Nigeria,e-visa,0,15767
Iran,North Korea,visa required,0,15768
Iran,North Macedonia,visa required,0,15769
Iran,Norway,visa required,0,15770
Iran,Oman,visa on arrival,30,15771
Iran,Pakistan,e-visa,30,15772
Iran,Palau,visa on arrival,30,15773
Iran,Palestine,visa required,0,15774
Iran,Panama,visa required,0,15775
Iran,Papua New Guinea,e-visa,0,15776
Iran,Paraguay,visa required,0,15777
Iran,Peru,visa required,0,15778
Iran,Philippines,visa required,0,15779
Iran,Poland,visa required,0,15780
Iran,Portugal,visa required,0,15781
Iran,Qatar,visa on arrival,30,15782
Iran,Romania,visa required,0,15783
Iran,Russia,e-visa,15,15784
Iran,Rwanda,visa on arrival,30,15785
Iran,Saint Kitts and Nevis,e-visa,0,15786
Iran,Saint Lucia,visa required,0,15787
Iran,Samoa,visa on arrival,90,15788
Iran,San Marino,visa required,0,15789
Iran,Sao Tome and Principe,e-visa,0,15790
Iran,Saudi Arabia,visa required,0,15791
Iran,Senegal,visa required,0,15792
Iran,Serbia,visa required,0,15793
Iran,Sierra Leone,visa on arrival,30,15794
Iran,Singapore,e-visa,0,15795
Iran,Slovakia,visa required,0,15796
Iran,Slovenia,visa required,0,15797
Iran,Solomon Islands,visa required,0,15798
Iran,Somalia,visa required,0,15799
Iran,South Africa,e-visa,0,15800
Iran,South Korea,e-visa,0,15801
Iran,South Sudan,e-visa,0,15802
Iran,Spain,visa required,0,15803
Iran,Sri Lanka,e-visa,30,15804
Iran,Saint Vincent and the Grenadines,visa required,0,15805
Iran,Sudan,visa required,0,15806
Iran,Suriname,visa required,90,15807
Iran,Sweden,visa required,0,15808
Iran,Switzerland,visa required,0,15809
Iran,Syria,visa on arrival,90,15810
Iran,Taiwan,visa required,0,15811
Iran,Tajikistan,e-visa,0,15812
Iran,Tanzania,e-visa,0,15813
Iran,Thailand,visa required,0,15814
Iran,Timor-Leste,visa on arrival,30,15815
Iran,Togo,visa on arrival,15,15816
Iran,Tonga,visa required,0,15817
Iran,Trinidad and Tobago,visa required,0,15818
Iran,Tunisia,visa required,0,15819
Iran,Turkmenistan,visa required,0,15820
Iran,Tuvalu,visa on arrival,30,15821
Iran,Turkey,-1,0,15822
Iran,Uganda,e-visa,0,15823
Iran,Ukraine,visa required,0,15824
Iran,United Arab Emirates,visa required,0,15825
Iran,United Kingdom,visa required,0,15826
Iran,United States,visa required,0,15827
Iran,Uruguay,visa required,0,15828
Iran,Uzbekistan,e-visa,0,15829
Iran,Vanuatu,visa required,0,15830
Iran,Vatican,visa required,0,15831
Iran,Venezuela,-1,0,15832
Iran,Vietnam,e-visa,90,15833
Iran,Yemen,visa required,0,15834
Iran,Zambia,e-visa,0,15835
Iran,Zimbabwe,visa on arrival,90,15836
Iran,Afghanistan,visa required,0,15837
Iran,Dominica,-1,0,15838
Iran,Haiti,-1,0,15839
Iran,Seychelles,-1,0,15840
Iraq,Albania,e-visa,0,15841
Iraq,Algeria,visa required,0,15842
Iraq,Andorra,visa required,0,15843
Iraq,Angola,visa required,0,15844
Iraq,Antigua and Barbuda,e-visa,0,15845
Iraq,Argentina,visa required,0,15846
Iraq,Armenia,e-visa,120,15847
Iraq,Australia,e-visa,0,15848
Iraq,Austria,visa required,0,15849
Iraq,Azerbaijan,visa required,0,15850
Iraq,Bahamas,e-visa,0,15851
Iraq,Bahrain,e-visa,0,15852
Iraq,Bangladesh,visa required,0,15853
Iraq,Barbados,visa required,0,15854
Iraq,Belarus,visa required,0,15855
Iraq,Belgium,visa required,0,15856
Iraq,Belize,visa required,0,15857
Iraq,Benin,e-visa,0,15858
Iraq,Bhutan,e-visa,0,15859
Iraq,Bolivia,visa on arrival,90,15860
Iraq,Bosnia and Herzegovina,visa required,0,15861
Iraq,Botswana,e-visa,0,15862
Iraq,Brazil,visa required,0,15863
Iraq,Brunei,visa required,0,15864
Iraq,Bulgaria,visa required,0,15865
Iraq,Burkina Faso,e-visa,0,15866
Iraq,Burundi,visa on arrival,30,15867
Iraq,Cambodia,visa on arrival,30,15868
Iraq,Cameroon,e-visa,0,15869
Iraq,Canada,visa required,0,15870
Iraq,Cape Verde,visa on arrival,0,15871
Iraq,Central African Republic,visa required,0,15872
Iraq,Chad,visa required,0,15873
Iraq,Chile,visa required,0,15874
Iraq,China,visa required,0,15875
Iraq,Colombia,e-visa,0,15876
Iraq,Comoros,visa on arrival,45,15877
Iraq,Congo,visa required,0,15878
Iraq,DR Congo,e-visa,90,15879
Iraq,Costa Rica,visa required,0,15880
Iraq,Ivory Coast,e-visa,90,15881
Iraq,Croatia,visa required,0,15882
Iraq,Cuba,visa required,0,15883
Iraq,Cyprus,visa required,0,15884
Iraq,Czech Republic,visa required,0,15885
Iraq,Denmark,visa required,0,15886
Iraq,Djibouti,e-visa,90,15887
Iraq,Dominican Republic,visa required,0,15888
Iraq,Ecuador,e-visa,0,15889
Iraq,Egypt,e-visa,0,15890
Iraq,El Salvador,e-visa,0,15891
Iraq,Equatorial Guinea,e-visa,0,15892
Iraq,Eritrea,visa required,0,15893
Iraq,Estonia,visa required,0,15894
Iraq,Swaziland,visa required,0,15895
Iraq,Ethiopia,e-visa,90,15896
Iraq,Fiji,visa required,0,15897
Iraq,Finland,visa required,0,15898
Iraq,France,visa required,0,15899
Iraq,Gabon,e-visa,90,15900
Iraq,Gambia,visa required,0,15901
Iraq,Georgia,e-visa,0,15902
Iraq,Germany,visa required,0,15903
Iraq,Ghana,visa required,0,15904
Iraq,Greece,visa required,0,15905
Iraq,Grenada,visa required,0,15906
Iraq,Guatemala,visa required,0,15907
Iraq,Guinea,e-visa,90,15908
Iraq,Guinea-Bissau,visa on arrival,90,15909
Iraq,Guyana,visa required,0,15910
Iraq,Honduras,visa required,0,15911
Iraq,Hong Kong,e-visa,0,15912
Iraq,Hungary,visa required,0,15913
Iraq,Iceland,visa required,0,15914
Iraq,India,visa required,0,15915
Iraq,Indonesia,e-visa,0,15916
Iraq,Iran,-1,0,15917
Iraq,Iraq,-1,0,15918
Iraq,Ireland,visa required,0,15919
Iraq,Israel,visa required,0,15920
Iraq,Italy,visa required,0,15921
Iraq,Jamaica,visa required,0,15922
Iraq,Japan,visa required,0,15923
Iraq,Jordan,e-visa,0,15924
Iraq,Kazakhstan,visa required,0,15925
Iraq,Kenya,e-visa,90,15926
Iraq,Kiribati,visa required,0,15927
Iraq,Kosovo,visa required,0,15928
Iraq,Kuwait,visa required,0,15929
Iraq,Kyrgyzstan,e-visa,0,15930
Iraq,Laos,visa required,0,15931
Iraq,Latvia,visa required,0,15932
Iraq,Lebanon,visa on arrival,30,15933
Iraq,Lesotho,e-visa,14,15934
Iraq,Liberia,visa required,0,15935
Iraq,Libya,visa required,0,15936
Iraq,Liechtenstein,visa required,0,15937
Iraq,Lithuania,visa required,0,15938
Iraq,Luxembourg,visa required,0,15939
Iraq,Macao,visa on arrival,30,15940
Iraq,Madagascar,visa on arrival,90,15941
Iraq,Malawi,e-visa,90,15942
Iraq,Malaysia,-1,0,15943
Iraq,Maldives,visa on arrival,30,15944
Iraq,Mali,visa required,0,15945
Iraq,Malta,visa required,0,15946
Iraq,Marshall Islands,visa required,0,15947
Iraq,Mauritania,visa on arrival,0,15948
Iraq,Mauritius,visa required,0,15949
Iraq,Mexico,visa required,0,15950
Iraq,Moldova,e-visa,0,15951
Iraq,Monaco,visa required,0,15952
Iraq,Mongolia,visa required,0,15953
Iraq,Montenegro,visa required,0,15954
Iraq,Morocco,visa required,0,15955
Iraq,Mozambique,visa on arrival,30,15956
Iraq,Myanmar,visa required,0,15957
Iraq,Namibia,visa required,0,15958
Iraq,Nauru,visa required,0,15959
Iraq,Nepal,visa required,0,15960
Iraq,Netherlands,visa required,0,15961
Iraq,New Zealand,visa required,0,15962
Iraq,Nicaragua,visa required,0,15963
Iraq,Niger,visa required,0,15964
Iraq,Nigeria,e-visa,0,15965
Iraq,North Korea,visa required,0,15966
Iraq,North Macedonia,visa required,0,15967
Iraq,Norway,visa required,0,15968
Iraq,Oman,e-visa,0,15969
Iraq,Pakistan,e-visa,0,15970
Iraq,Palau,visa on arrival,30,15971
Iraq,Palestine,visa required,0,15972
Iraq,Panama,visa required,0,15973
Iraq,Papua New Guinea,e-visa,0,15974
Iraq,Paraguay,visa required,0,15975
Iraq,Peru,visa required,0,15976
Iraq,Philippines,visa required,0,15977
Iraq,Poland,visa required,0,15978
Iraq,Portugal,visa required,0,15979
Iraq,Qatar,visa required,0,15980
Iraq,Romania,visa required,0,15981
Iraq,Russia,visa required,0,15982
Iraq,Rwanda,visa on arrival,30,15983
Iraq,Saint Kitts and Nevis,e-visa,0,15984
Iraq,Saint Lucia,visa required,0,15985
Iraq,Samoa,visa on arrival,90,15986
Iraq,San Marino,visa required,0,15987
Iraq,Sao Tome and Principe,e-visa,0,15988
Iraq,Saudi Arabia,visa required,0,15989
Iraq,Senegal,visa required,0,15990
Iraq,Serbia,visa required,0,15991
Iraq,Sierra Leone,e-visa,0,15992
Iraq,Singapore,e-visa,0,15993
Iraq,Slovakia,visa required,0,15994
Iraq,Slovenia,visa required,0,15995
Iraq,Solomon Islands,visa required,0,15996
Iraq,Somalia,visa required,0,15997
Iraq,South Africa,visa required,0,15998
Iraq,South Korea,e-visa,0,15999
Iraq,South Sudan,e-visa,0,16000
Iraq,Spain,visa required,0,16001
Iraq,Sri Lanka,e-visa,30,16002
Iraq,Saint Vincent and the Grenadines,visa required,0,16003
Iraq,Sudan,visa required,0,16004
Iraq,Suriname,visa required,90,16005
Iraq,Sweden,visa required,0,16006
Iraq,Switzerland,visa required,0,16007
Iraq,Syria,visa required,0,16008
Iraq,Taiwan,visa required,0,16009
Iraq,Tajikistan,e-visa,0,16010
Iraq,Tanzania,e-visa,0,16011
Iraq,Thailand,visa required,0,16012
Iraq,Timor-Leste,visa on arrival,30,16013
Iraq,Togo,visa on arrival,15,16014
Iraq,Tonga,visa required,0,16015
Iraq,Trinidad and Tobago,visa required,0,16016
Iraq,Tunisia,visa required,0,16017
Iraq,Turkmenistan,visa required,0,16018
Iraq,Tuvalu,visa on arrival,30,16019
Iraq,Turkey,visa required,0,16020
Iraq,Uganda,e-visa,0,16021
Iraq,Ukraine,visa required,0,16022
Iraq,United Arab Emirates,visa required,0,16023
Iraq,United Kingdom,visa required,0,16024
Iraq,United States,visa required,0,16025
Iraq,Uruguay,visa required,0,16026
Iraq,Uzbekistan,e-visa,0,16027
Iraq,Vanuatu,visa required,0,16028
Iraq,Vatican,visa required,0,16029
Iraq,Venezuela,visa required,0,16030
Iraq,Vietnam,e-visa,90,16031
Iraq,Yemen,visa required,0,16032
Iraq,Zambia,-1,0,16033
Iraq,Zimbabwe,e-visa,0,16034
Iraq,Afghanistan,visa required,0,16035
Iraq,Dominica,-1,0,16036
Iraq,Haiti,-1,0,16037
Iraq,Seychelles,-1,0,16038
Ireland,Albania,-1,0,16039
Ireland,Algeria,visa required,0,16040
Ireland,Andorra,visa free,0,16041
Ireland,Angola,-1,0,16042
Ireland,Antigua and Barbuda,-1,0,16043
Ireland,Argentina,-1,0,16044
Ireland,Armenia,-1,0,16045
Ireland,Australia,e-visa,90,16046
Ireland,Austria,visa free,0,16047
Ireland,Azerbaijan,e-visa,30,16048
Ireland,Bahamas,-1,0,16049
Ireland,Bahrain,visa on arrival,30,16050
Ireland,Bangladesh,visa on arrival,30,16051
Ireland,Barbados,-1,0,16052
Ireland,Belarus,-1,0,16053
Ireland,Belgium,visa free,0,16054
Ireland,Belize,visa free,0,16055
Ireland,Benin,e-visa,0,16056
Ireland,Bhutan,e-visa,0,16057
Ireland,Bolivia,-1,0,16058
Ireland,Bosnia and Herzegovina,-1,0,16059
Ireland,Botswana,-1,0,16060
Ireland,Brazil,-1,0,16061
Ireland,Brunei,-1,0,16062
Ireland,Bulgaria,visa free,0,16063
Ireland,Burkina Faso,visa on arrival,90,16064
Ireland,Burundi,visa on arrival,30,16065
Ireland,Cambodia,visa on arrival,30,16066
Ireland,Cameroon,e-visa,0,16067
Ireland,Canada,e-visa,180,16068
Ireland,Cape Verde,-1,0,16069
Ireland,Central African Republic,visa required,0,16070
Ireland,Chad,visa required,0,16071
Ireland,Chile,-1,0,16072
Ireland,China,visa required,0,16073
Ireland,Colombia,-1,0,16074
Ireland,Comoros,visa on arrival,45,16075
Ireland,Congo,visa required,0,16076
Ireland,DR Congo,e-visa,90,16077
Ireland,Costa Rica,-1,0,16078
Ireland,Ivory Coast,e-visa,90,16079
Ireland,Croatia,visa free,0,16080
Ireland,Cuba,visa required,30,16081
Ireland,Cyprus,visa free,0,16082
Ireland,Czech Republic,visa free,0,16083
Ireland,Denmark,visa free,0,16084
Ireland,Djibouti,e-visa,90,16085
Ireland,Dominican Republic,visa free,0,16086
Ireland,Ecuador,-1,0,16087
Ireland,Egypt,visa on arrival,30,16088
Ireland,El Salvador,-1,0,16089
Ireland,Equatorial Guinea,e-visa,0,16090
Ireland,Eritrea,visa required,0,16091
Ireland,Estonia,visa free,0,16092
Ireland,Swaziland,-1,0,16093
Ireland,Ethiopia,visa on arrival,90,16094
Ireland,Fiji,-1,0,16095
Ireland,Finland,visa free,0,16096
Ireland,France,visa free,0,16097
Ireland,Gabon,-1,0,16098
Ireland,Gambia,-1,0,16099
Ireland,Georgia,-1,0,16100
Ireland,Germany,visa free,0,16101
Ireland,Ghana,visa required,0,16102
Ireland,Greece,visa free,0,16103
Ireland,Grenada,-1,0,16104
Ireland,Guatemala,-1,0,16105
Ireland,Guinea,e-visa,90,16106
Ireland,Guinea-Bissau,visa on arrival,90,16107
Ireland,Guyana,-1,0,16108
Ireland,Honduras,-1,0,16109
Ireland,Hong Kong,-1,0,16110
Ireland,Hungary,visa free,0,16111
Ireland,Iceland,visa free,0,16112
Ireland,India,e-visa,30,16113
Ireland,Indonesia,visa on arrival,30,16114
Ireland,Iran,visa on arrival,30,16115
Ireland,Iraq,visa on arrival,60,16116
Ireland,Ireland,-1,0,16117
Ireland,Israel,-1,0,16118
Ireland,Italy,visa free,0,16119
Ireland,Jamaica,-1,0,16120
Ireland,Japan,-1,0,16121
Ireland,Jordan,visa on arrival,0,16122
Ireland,Kazakhstan,-1,0,16123
Ireland,Kenya,e-visa,90,16124
Ireland,Kiribati,-1,0,16125
Ireland,Kosovo,-1,0,16126
Ireland,Kuwait,visa on arrival,90,16127
Ireland,Kyrgyzstan,-1,0,16128
Ireland,Laos,visa on arrival,30,16129
Ireland,Latvia,visa free,0,16130
Ireland,Lebanon,visa on arrival,30,16131
Ireland,Lesotho,-1,0,16132
Ireland,Liberia,visa required,0,16133
Ireland,Libya,visa required,0,16134
Ireland,Liechtenstein,visa free,0,16135
Ireland,Lithuania,visa free,0,16136
Ireland,Luxembourg,visa free,0,16137
Ireland,Macao,-1,0,16138
Ireland,Madagascar,visa on arrival,90,16139
Ireland,Malawi,-1,0,16140
Ireland,Malaysia,-1,0,16141
Ireland,Maldives,visa on arrival,30,16142
Ireland,Mali,visa required,0,16143
Ireland,Malta,visa free,0,16144
Ireland,Marshall Islands,-1,0,16145
Ireland,Mauritania,visa on arrival,0,16146
Ireland,Mauritius,-1,0,16147
Ireland,Mexico,-1,0,16148
Ireland,Moldova,-1,0,16149
Ireland,Monaco,visa free,0,16150
Ireland,Mongolia,-1,0,16151
Ireland,Montenegro,-1,0,16152
Ireland,Morocco,-1,0,16153
Ireland,Mozambique,-1,0,16154
Ireland,Myanmar,e-visa,0,16155
Ireland,Namibia,-1,0,16156
Ireland,Nauru,visa required,0,16157
Ireland,Nepal,visa on arrival,150,16158
Ireland,Netherlands,visa free,0,16159
Ireland,New Zealand,e-visa,90,16160
Ireland,Nicaragua,-1,0,16161
Ireland,Niger,visa required,0,16162
Ireland,Nigeria,e-visa,0,16163
Ireland,North Korea,visa required,0,16164
Ireland,North Macedonia,-1,0,16165
Ireland,Norway,visa free,0,16166
Ireland,Oman,visa on arrival,30,16167
Ireland,Pakistan,e-visa,0,16168
Ireland,Palau,-1,0,16169
Ireland,Palestine,visa free,0,16170
Ireland,Panama,-1,0,16171
Ireland,Papua New Guinea,e-visa,60,16172
Ireland,Paraguay,-1,0,16173
Ireland,Peru,-1,0,16174
Ireland,Philippines,-1,0,16175
Ireland,Poland,visa free,0,16176
Ireland,Portugal,visa free,0,16177
Ireland,Qatar,visa on arrival,30,16178
Ireland,Romania,visa free,0,16179
Ireland,Russia,e-visa,15,16180
Ireland,Rwanda,visa on arrival,30,16181
Ireland,Saint Kitts and Nevis,-1,0,16182
Ireland,Saint Lucia,-1,0,16183
Ireland,Samoa,visa on arrival,90,16184
Ireland,San Marino,visa free,0,16185
Ireland,Sao Tome and Principe,-1,0,16186
Ireland,Saudi Arabia,visa on arrival,90,16187
Ireland,Senegal,-1,0,16188
Ireland,Serbia,-1,0,16189
Ireland,Sierra Leone,visa on arrival,30,16190
Ireland,Singapore,-1,0,16191
Ireland,Slovakia,visa free,0,16192
Ireland,Slovenia,visa free,0,16193
Ireland,Solomon Islands,visa on arrival,90,16194
Ireland,Somalia,visa on arrival,30,16195
Ireland,South Africa,-1,0,16196
Ireland,South Korea,-1,0,16197
Ireland,South Sudan,e-visa,0,16198
Ireland,Spain,visa free,0,16199
Ireland,Sri Lanka,e-visa,30,16200
Ireland,Saint Vincent and the Grenadines,-1,0,16201
Ireland,Sudan,visa required,0,16202
Ireland,Suriname,visa required,90,16203
Ireland,Sweden,visa free,0,16204
Ireland,Switzerland,visa free,0,16205
Ireland,Syria,visa required,0,16206
Ireland,Taiwan,-1,0,16207
Ireland,Tajikistan,visa on arrival,45,16208
Ireland,Tanzania,visa on arrival,0,16209
Ireland,Thailand,-1,0,16210
Ireland,Timor-Leste,visa on arrival,90,16211
Ireland,Togo,visa on arrival,15,16212
Ireland,Tonga,visa on arrival,31,16213
Ireland,Trinidad and Tobago,visa free,0,16214
Ireland,Tunisia,-1,0,16215
Ireland,Turkmenistan,visa required,0,16216
Ireland,Tuvalu,visa on arrival,30,16217
Ireland,Turkey,-1,0,16218
Ireland,Uganda,-1,0,16219
Ireland,Ukraine,-1,0,16220
Ireland,United Arab Emirates,-1,0,16221
Ireland,United Kingdom,visa free,0,16222
Ireland,United States,e-visa,90,16223
Ireland,Uruguay,-1,0,16224
Ireland,Uzbekistan,-1,0,16225
Ireland,Vanuatu,-1,0,16226
Ireland,Vatican,visa free,0,16227
Ireland,Venezuela,-1,0,16228
Ireland,Vietnam,e-visa,90,16229
Ireland,Yemen,visa required,0,16230
Ireland,Zambia,-1,0,16231
Ireland,Zimbabwe,visa on arrival,90,16232
Ireland,Afghanistan,visa required,0,16233
Ireland,Dominica,-1,0,16234
Ireland,Haiti,-1,0,16235
Ireland,Seychelles,-1,0,16236
Israel,Albania,-1,0,16237
Israel,Algeria,no admission,0,16238
Israel,Andorra,-1,0,16239
Israel,Angola,-1,0,16240
Israel,Antigua and Barbuda,e-visa,0,16241
Israel,Argentina,-1,0,16242
Israel,Armenia,visa on arrival,120,16243
Israel,Australia,e-visa,0,16244
Israel,Austria,-1,0,16245
Israel,Azerbaijan,visa on arrival,30,16246
Israel,Bahamas,-1,0,16247
Israel,Bahrain,e-visa,0,16248
Israel,Bangladesh,no admission,0,16249
Israel,Barbados,-1,0,16250
Israel,Belarus,-1,0,16251
Israel,Belgium,-1,0,16252
Israel,Belize,-1,0,16253
Israel,Benin,e-visa,0,16254
Israel,Bhutan,e-visa,0,16255
Israel,Bolivia,visa on arrival,90,16256
Israel,Bosnia and Herzegovina,-1,0,16257
Israel,Botswana,-1,0,16258
Israel,Brazil,-1,0,16259
Israel,Brunei,no admission,0,16260
Israel,Bulgaria,-1,0,16261
Israel,Burkina Faso,e-visa,0,16262
Israel,Burundi,visa on arrival,30,16263
Israel,Cambodia,visa on arrival,30,16264
Israel,Cameroon,e-visa,0,16265
Israel,Canada,e-visa,180,16266
Israel,Cape Verde,visa on arrival,0,16267
Israel,Central African Republic,-1,0,16268
Israel,Chad,visa required,0,16269
Israel,Chile,-1,0,16270
Israel,China,visa required,0,16271
Israel,Colombia,-1,0,16272
Israel,Comoros,visa on arrival,45,16273
Israel,Congo,visa required,0,16274
Israel,DR Congo,e-visa,90,16275
Israel,Costa Rica,-1,0,16276
Israel,Ivory Coast,e-visa,90,16277
Israel,Croatia,-1,0,16278
Israel,Cuba,visa required,30,16279
Israel,Cyprus,-1,0,16280
Israel,Czech Republic,-1,0,16281
Israel,Denmark,-1,0,16282
Israel,Djibouti,e-visa,90,16283
Israel,Dominican Republic,visa free,0,16284
Israel,Ecuador,-1,0,16285
Israel,Egypt,visa required,0,16286
Israel,El Salvador,-1,0,16287
Israel,Equatorial Guinea,e-visa,0,16288
Israel,Eritrea,visa required,0,16289
Israel,Estonia,-1,0,16290
Israel,Swaziland,-1,0,16291
Israel,Ethiopia,visa on arrival,90,16292
Israel,Fiji,-1,0,16293
Israel,Finland,-1,0,16294
Israel,France,-1,0,16295
Israel,Gabon,e-visa,90,16296
Israel,Gambia,visa required,0,16297
Israel,Georgia,-1,0,16298
Israel,Germany,-1,0,16299
Israel,Ghana,visa required,0,16300
Israel,Greece,-1,0,16301
Israel,Grenada,-1,0,16302
Israel,Guatemala,-1,0,16303
Israel,Guinea,e-visa,90,16304
Israel,Guinea-Bissau,visa on arrival,90,16305
Israel,Guyana,visa required,0,16306
Israel,Honduras,-1,0,16307
Israel,Hong Kong,-1,0,16308
Israel,Hungary,-1,0,16309
Israel,Iceland,-1,0,16310
Israel,India,e-visa,30,16311
Israel,Indonesia,e-visa,0,16312
Israel,Iran,no admission,0,16313
Israel,Iraq,visa required,0,16314
Israel,Ireland,-1,0,16315
Israel,Israel,-1,0,16316
Israel,Italy,-1,0,16317
Israel,Jamaica,-1,0,16318
Israel,Japan,-1,0,16319
Israel,Jordan,visa on arrival,0,16320
Israel,Kazakhstan,-1,0,16321
Israel,Kenya,e-visa,90,16322
Israel,Kiribati,-1,0,16323
Israel,Kosovo,-1,0,16324
Israel,Kuwait,visa required,0,16325
Israel,Kyrgyzstan,-1,0,16326
Israel,Laos,visa on arrival,30,16327
Israel,Latvia,-1,0,16328
Israel,Lebanon,no admission,0,16329
Israel,Lesotho,-1,0,16330
Israel,Liberia,visa required,0,16331
Israel,Libya,no admission,0,16332
Israel,Liechtenstein,-1,0,16333
Israel,Lithuania,-1,0,16334
Israel,Luxembourg,-1,0,16335
Israel,Macao,-1,0,16336
Israel,Madagascar,visa on arrival,90,16337
Israel,Malawi,-1,0,16338
Israel,Malaysia,no admission,0,16339
Israel,Maldives,visa on arrival,30,16340
Israel,Mali,visa required,0,16341
Israel,Malta,-1,0,16342
Israel,Marshall Islands,visa on arrival,90,16343
Israel,Mauritania,visa on arrival,0,16344
Israel,Mauritius,-1,0,16345
Israel,Mexico,-1,0,16346
Israel,Moldova,-1,0,16347
Israel,Monaco,-1,0,16348
Israel,Mongolia,-1,0,16349
Israel,Montenegro,-1,0,16350
Israel,Morocco,e-visa,30,16351
Israel,Mozambique,-1,0,16352
Israel,Myanmar,e-visa,0,16353
Israel,Namibia,visa on arrival,90,16354
Israel,Nauru,visa on arrival,0,16355
Israel,Nepal,visa on arrival,150,16356
Israel,Netherlands,-1,0,16357
Israel,New Zealand,e-visa,90,16358
Israel,Nicaragua,-1,0,16359
Israel,Niger,visa required,0,16360
Israel,Nigeria,e-visa,0,16361
Israel,North Korea,visa required,0,16362
Israel,North Macedonia,-1,0,16363
Israel,Norway,-1,0,16364
Israel,Oman,e-visa,0,16365
Israel,Pakistan,no admission,0,16366
Israel,Palau,-1,0,16367
Israel,Palestine,visa free,0,16368
Israel,Panama,-1,0,16369
Israel,Papua New Guinea,e-visa,60,16370
Israel,Paraguay,-1,0,16371
Israel,Peru,-1,0,16372
Israel,Philippines,-1,0,16373
Israel,Poland,-1,0,16374
Israel,Portugal,-1,0,16375
Israel,Qatar,visa required,0,16376
Israel,Romania,-1,0,16377
Israel,Russia,-1,0,16378
Israel,Rwanda,visa on arrival,30,16379
Israel,Saint Kitts and Nevis,-1,0,16380
Israel,Saint Lucia,-1,0,16381
Israel,Samoa,visa on arrival,90,16382
Israel,San Marino,-1,0,16383
Israel,Sao Tome and Principe,e-visa,0,16384
Israel,Saudi Arabia,no admission,0,16385
Israel,Senegal,visa on arrival,30,16386
Israel,Serbia,-1,0,16387
Israel,Sierra Leone,visa on arrival,30,16388
Israel,Singapore,-1,0,16389
Israel,Slovakia,-1,0,16390
Israel,Slovenia,-1,0,16391
Israel,Solomon Islands,visa on arrival,90,16392
Israel,Somalia,visa required,0,16393
Israel,South Africa,-1,0,16394
Israel,South Korea,-1,0,16395
Israel,South Sudan,e-visa,0,16396
Israel,Spain,-1,0,16397
Israel,Sri Lanka,e-visa,30,16398
Israel,Saint Vincent and the Grenadines,-1,0,16399
Israel,Sudan,visa required,0,16400
Israel,Suriname,-1,0,16401
Israel,Sweden,-1,0,16402
Israel,Switzerland,-1,0,16403
Israel,Syria,no admission,0,16404
Israel,Taiwan,-1,0,16405
Israel,Tajikistan,visa on arrival,45,16406
Israel,Tanzania,visa on arrival,0,16407
Israel,Thailand,-1,0,16408
Israel,Timor-Leste,visa on arrival,30,16409
Israel,Togo,visa on arrival,15,16410
Israel,Tonga,visa on arrival,31,16411
Israel,Trinidad and Tobago,-1,0,16412
Israel,Tunisia,visa required,0,16413
Israel,Turkmenistan,visa required,0,16414
Israel,Tuvalu,visa on arrival,30,16415
Israel,Turkey,-1,0,16416
Israel,Uganda,e-visa,0,16417
Israel,Ukraine,-1,0,16418
Israel,United Arab Emirates,-1,0,16419
Israel,United Kingdom,-1,0,16420
Israel,United States,e-visa,90,16421
Israel,Uruguay,-1,0,16422
Israel,Uzbekistan,-1,0,16423
Israel,Vanuatu,-1,0,16424
Israel,Vatican,-1,0,16425
Israel,Venezuela,visa required,0,16426
Israel,Vietnam,e-visa,90,16427
Israel,Yemen,no admission,0,16428
Israel,Zambia,visa on arrival,90,16429
Israel,Zimbabwe,visa on arrival,90,16430
Israel,Afghanistan,visa required,0,16431
Israel,Dominica,-1,0,16432
Israel,Haiti,-1,0,16433
Israel,Seychelles,-1,0,16434
Italy,Albania,-1,0,16435
Italy,Algeria,visa required,0,16436
Italy,Andorra,visa free,0,16437
Italy,Angola,-1,0,16438
Italy,Antigua and Barbuda,-1,0,16439
Italy,Argentina,-1,0,16440
