Passport,Destination,Requirement,duration,passport-id
KG,LK,e-visa,30,18378
KG,VC,-1,0,18379
KG,SD,visa required,0,18380
KG,SR,visa required,90,18381
KG,SE,visa required,0,18382
KG,CH,visa required,0,18383
KG,SY,visa required,0,18384
KG,TW,visa required,0,18385
KG,TJ,visa free,0,18386
KG,TZ,e-visa,0,18387
KG,TH,visa required,0,18388
KG,TL,visa on arrival,30,18389
KG,TG,visa on arrival,15,18390
KG,TO,visa required,0,18391
KG,TT,visa required,0,18392
KG,TN,visa required,0,18393
KG,TM,visa required,0,18394
KG,TV,visa on arrival,30,18395
KG,TR,-1,0,18396
KG,UG,e-visa,0,18397
KG,UA,-1,0,18398
KG,AE,visa required,0,18399
KG,GB,visa required,0,18400
KG,US,visa required,0,18401
KG,UY,visa required,0,18402
KG,UZ,-1,0,18403
KG,VU,visa required,0,18404
KG,VA,visa required,0,18405
KG,VE,visa required,0,18406
KG,VN,-1,0,18407
KG,YE,visa required,0,18408
KG,ZM,e-visa,0,18409
KG,ZW,visa on arrival,90,18410
KG,AF,visa required,0,18411
KG,DM,-1,0,18412
KG,HT,-1,0,18413
KG,SC,-1,0,18414
LA,AL,e-visa,0,18415
LA,DZ,visa required,0,18416
LA,AD,visa required,0,18417
LA,AO,visa required,0,18418
LA,AG,e-visa,0,18419
LA,AR,visa required,0,18420
LA,AM,e-visa,120,18421
LA,AU,e-visa,0,18422
LA,AT,visa required,0,18423
LA,AZ,visa required,0,18424
LA,BS,e-visa,0,18425
LA,BH,e-visa,0,18426
LA,BD,visa on arrival,30,18427
LA,BB,visa required,0,18428
LA,BY,visa required,0,18429
LA,BE,visa required,0,18430
LA,BZ,visa required,0,18431
LA,BJ,e-visa,0,18432
LA,BT,e-visa,0,18433
LA,BO,visa on arrival,90,18434
LA,BA,visa required,0,18435
LA,BW,e-visa,0,18436
LA,BR,visa required,0,18437
LA,BN,-1,0,18438
LA,BG,visa required,0,18439
LA,BF,e-visa,0,18440
LA,BI,visa on arrival,30,18441
LA,KH,-1,0,18442
LA,CM,e-visa,0,18443
LA,CA,visa required,0,18444
LA,CV,visa on arrival,0,18445
LA,CF,visa required,0,18446
LA,TD,visa required,0,18447
LA,CL,visa required,0,18448
LA,CN,visa required,0,18449
LA,CO,e-visa,0,18450
LA,KM,visa on arrival,45,18451
LA,CG,visa required,0,18452
LA,CD,e-visa,90,18453
LA,CR,visa required,0,18454
LA,CI,e-visa,90,18455
LA,HR,visa required,0,18456
LA,CU,visa required,30,18457
LA,CY,visa required,0,18458
LA,CZ,visa required,0,18459
LA,DK,visa required,0,18460
LA,DJ,e-visa,90,18461
LA,DO,visa required,0,18462
LA,EC,-1,0,18463
LA,EG,visa on arrival,30,18464
LA,SV,e-visa,0,18465
LA,GQ,e-visa,0,18466
LA,ER,visa required,0,18467
LA,EE,visa required,0,18468
LA,SZ,visa required,0,18469
LA,ET,e-visa,90,18470
LA,FJ,visa required,0,18471
LA,FI,visa required,0,18472
LA,FR,visa required,0,18473
LA,GA,e-visa,90,18474
LA,GM,-1,0,18475
LA,GE,e-visa,0,18476
LA,DE,visa required,0,18477
LA,GH,visa required,0,18478
LA,GR,visa required,0,18479
LA,GD,visa required,0,18480
LA,GT,visa required,0,18481
LA,GN,e-visa,90,18482
LA,GW,visa on arrival,90,18483
LA,GY,visa required,0,18484
LA,HN,visa required,0,18485
LA,HK,e-visa,0,18486
LA,HU,visa required,0,18487
LA,IS,visa required,0,18488
LA,IN,e-visa,30,18489
LA,ID,-1,0,18490
LA,IR,e-visa,30,18491
LA,IQ,visa required,0,18492
LA,IE,visa required,0,18493
LA,IL,visa required,0,18494
LA,IT,visa required,0,18495
LA,JM,visa required,0,18496
LA,JP,visa required,0,18497
LA,JO,visa required,0,18498
LA,KZ,e-visa,0,18499
LA,KE,e-visa,90,18500
LA,KI,visa required,0,18501
LA,XK,visa required,0,18502
LA,KW,visa on arrival,90,18503
LA,KG,e-visa,0,18504
LA,LA,-1,0,18505
LA,LV,visa required,0,18506
LA,LB,visa required,0,18507
LA,LS,e-visa,14,18508
LA,LR,visa required,0,18509
LA,LY,visa required,0,18510
LA,LI,visa required,0,18511
LA,LT,visa required,0,18512
LA,LU,visa required,0,18513
LA,MO,visa on arrival,30,18514
LA,MG,visa on arrival,90,18515
LA,MW,visa on arrival,30,18516
LA,MY,-1,0,18517
LA,MV,visa on arrival,30,18518
LA,ML,visa required,0,18519
LA,MT,visa required,0,18520
LA,MH,visa required,0,18521
LA,MR,visa on arrival,0,18522
LA,MU,visa required,0,18523
LA,MX,visa required,0,18524
LA,MD,e-visa,0,18525
LA,MC,visa required,0,18526
LA,MN,-1,0,18527
LA,ME,visa required,0,18528
LA,MA,visa required,0,18529
LA,MZ,visa on arrival,30,18530
LA,MM,-1,0,18531
LA,,visa required,0,18532
LA,NR,visa required,0,18533
LA,NP,visa on arrival,150,18534
LA,NL,visa required,0,18535
LA,NZ,visa required,0,18536
LA,NI,visa required,0,18537
LA,NE,visa required,0,18538
LA,NG,e-visa,0,18539
LA,KP,visa required,0,18540
LA,MK,visa required,0,18541
LA,NO,visa required,0,18542
LA,OM,e-visa,0,18543
LA,PK,e-visa,0,18544
LA,PW,visa on arrival,30,18545
LA,PS,visa free,0,18546
LA,PA,visa required,0,18547
LA,PG,visa required,0,18548
LA,PY,visa required,0,18549
LA,PE,visa required,0,18550
LA,PH,-1,0,18551
LA,PL,visa required,0,18552
LA,PT,visa required,0,18553
LA,QA,visa required,0,18554
LA,RO,visa required,0,18555
LA,RU,-1,0,18556
LA,RW,-1,0,18557
LA,KN,e-visa,0,18558
LA,LC,visa required,0,18559
LA,WS,visa on arrival,90,18560
LA,SM,visa required,0,18561
LA,ST,e-visa,0,18562
LA,SA,visa required,0,18563
LA,SN,visa required,0,18564
LA,RS,visa required,0,18565
LA,SL,e-visa,0,18566
LA,SG,-1,0,18567
LA,SK,visa required,0,18568
LA,SI,visa required,0,18569
LA,SB,visa required,0,18570
LA,SO,visa required,0,18571
LA,ZA,visa required,0,18572
LA,KR,e-visa,0,18573
LA,SS,e-visa,0,18574
LA,ES,visa required,0,18575
LA,LK,e-visa,30,18576
LA,VC,-1,0,18577
LA,SD,visa required,0,18578
LA,SR,visa required,90,18579
LA,SE,visa required,0,18580
LA,CH,visa required,0,18581
LA,SY,visa required,0,18582
LA,TW,e-visa,14,18583
LA,TJ,e-visa,0,18584
LA,TZ,visa on arrival,0,18585
LA,TH,-1,0,18586
LA,TL,visa on arrival,30,18587
LA,TG,visa on arrival,15,18588
LA,TO,visa required,0,18589
LA,TT,visa required,0,18590
LA,TN,visa required,0,18591
LA,TM,visa required,0,18592
LA,TV,visa on arrival,30,18593
LA,TR,visa required,0,18594
LA,UG,e-visa,0,18595
LA,UA,visa required,0,18596
LA,AE,visa required,0,18597
LA,GB,visa required,0,18598
LA,US,visa required,0,18599
LA,UY,visa required,0,18600
LA,UZ,e-visa,30,18601
LA,VU,visa required,0,18602
LA,VA,visa required,0,18603
LA,VE,visa required,0,18604
LA,VN,-1,0,18605
LA,YE,visa required,0,18606
LA,ZM,visa on arrival,90,18607
LA,ZW,e-visa,0,18608
LA,AF,visa required,0,18609
LA,DM,-1,0,18610
LA,HT,-1,0,18611
LA,SC,-1,0,18612
LV,AL,-1,0,18613
LV,DZ,visa required,0,18614
LV,AD,visa free,0,18615
LV,AO,-1,0,18616
LV,AG,-1,0,18617
LV,AR,-1,0,18618
LV,AM,-1,0,18619
LV,AU,e-visa,90,18620
LV,AT,visa free,0,18621
LV,AZ,e-visa,30,18622
LV,BS,-1,0,18623
LV,BH,visa on arrival,30,18624
LV,BD,visa on arrival,30,18625
LV,BB,-1,0,18626
LV,BY,-1,0,18627
LV,BE,visa free,0,18628
LV,BZ,visa free,0,18629
LV,BJ,e-visa,0,18630
LV,BT,e-visa,0,18631
LV,BO,-1,0,18632
LV,BA,-1,0,18633
LV,BW,-1,0,18634
LV,BR,-1,0,18635
LV,BN,-1,0,18636
LV,BG,visa free,0,18637
LV,BF,visa on arrival,90,18638
LV,BI,visa on arrival,30,18639
LV,KH,visa on arrival,30,18640
LV,CM,e-visa,0,18641
LV,CA,e-visa,180,18642
LV,CV,-1,0,18643
LV,CF,visa required,0,18644
LV,TD,visa required,0,18645
LV,CL,-1,0,18646
LV,CN,visa required,0,18647
LV,CO,-1,0,18648
LV,KM,visa on arrival,45,18649
LV,CG,visa required,0,18650
LV,CD,e-visa,90,18651
LV,CR,-1,0,18652
LV,CI,e-visa,90,18653
LV,HR,visa free,0,18654
LV,CU,visa required,30,18655
LV,CY,visa free,0,18656
LV,CZ,visa free,0,18657
LV,DK,visa free,0,18658
LV,DJ,e-visa,90,18659
LV,DO,visa free,0,18660
LV,EC,-1,0,18661
LV,EG,visa on arrival,30,18662
LV,SV,-1,0,18663
LV,GQ,e-visa,0,18664
LV,ER,visa required,0,18665
LV,EE,visa free,0,18666
LV,SZ,-1,0,18667
LV,ET,visa on arrival,90,18668
LV,FJ,-1,0,18669
LV,FI,visa free,0,18670
LV,FR,visa free,0,18671
LV,GA,-1,0,18672
LV,GM,-1,0,18673
LV,GE,-1,0,18674
LV,DE,visa free,0,18675
LV,GH,visa required,0,18676
LV,GR,visa free,0,18677
LV,GD,-1,0,18678
LV,GT,-1,0,18679
LV,GN,e-visa,90,18680
LV,GW,visa on arrival,90,18681
LV,GY,visa required,0,18682
LV,HN,-1,0,18683
LV,HK,-1,0,18684
LV,HU,visa free,0,18685
LV,IS,visa free,0,18686
LV,IN,e-visa,30,18687
LV,ID,visa on arrival,30,18688
LV,IR,e-visa,30,18689
LV,IQ,visa on arrival,60,18690
LV,IE,visa free,0,18691
LV,IL,-1,0,18692
LV,IT,visa free,0,18693
LV,JM,-1,0,18694
LV,JP,-1,0,18695
LV,JO,visa on arrival,0,18696
LV,KZ,-1,0,18697
LV,KE,e-visa,90,18698
LV,KI,visa required,0,18699
LV,XK,-1,0,18700
LV,KW,visa on arrival,90,18701
LV,KG,-1,0,18702
LV,LA,visa on arrival,30,18703
LV,LV,-1,0,18704
LV,LB,visa on arrival,30,18705
LV,LS,e-visa,14,18706
LV,LR,visa required,0,18707
LV,LY,visa required,0,18708
LV,LI,visa free,0,18709
LV,LT,visa free,0,18710
LV,LU,visa free,0,18711
LV,MO,-1,0,18712
LV,MG,visa on arrival,90,18713
LV,MW,visa on arrival,30,18714
LV,MY,-1,0,18715
LV,MV,visa on arrival,30,18716
LV,ML,visa required,0,18717
LV,MT,visa free,0,18718
LV,MH,-1,0,18719
LV,MR,visa on arrival,0,18720
LV,MU,-1,0,18721
LV,MX,-1,0,18722
LV,MD,-1,0,18723
LV,MC,visa free,0,18724
LV,MN,-1,0,18725
LV,ME,-1,0,18726
LV,MA,-1,0,18727
LV,MZ,visa on arrival,30,18728
LV,MM,e-visa,0,18729
LV,,visa on arrival,90,18730
LV,NR,visa required,0,18731
LV,NP,visa on arrival,150,18732
LV,NL,visa free,0,18733
LV,NZ,e-visa,90,18734
LV,NI,-1,0,18735
LV,NE,visa required,0,18736
LV,NG,e-visa,0,18737
LV,KP,visa required,0,18738
LV,MK,-1,0,18739
LV,NO,visa free,0,18740
LV,OM,visa on arrival,30,18741
LV,PK,e-visa,0,18742
LV,PW,-1,0,18743
LV,PS,visa free,0,18744
LV,PA,-1,0,18745
LV,PG,e-visa,60,18746
LV,PY,-1,0,18747
LV,PE,-1,0,18748
LV,PH,-1,0,18749
LV,PL,visa free,0,18750
LV,PT,visa free,0,18751
LV,QA,visa on arrival,90,18752
LV,RO,visa free,0,18753
LV,RU,e-visa,15,18754
LV,RW,visa on arrival,30,18755
LV,KN,-1,0,18756
LV,LC,-1,0,18757
LV,WS,-1,0,18758
LV,SM,visa free,0,18759
LV,ST,-1,0,18760
LV,SA,visa on arrival,90,18761
LV,SN,-1,0,18762
LV,RS,-1,0,18763
LV,SL,visa on arrival,30,18764
LV,SG,-1,0,18765
LV,SK,visa free,0,18766
LV,SI,visa free,0,18767
LV,SB,-1,0,18768
LV,SO,visa on arrival,30,18769
LV,ZA,visa required,0,18770
LV,KR,-1,0,18771
LV,SS,e-visa,0,18772
LV,ES,visa free,0,18773
LV,LK,e-visa,30,18774
LV,VC,-1,0,18775
LV,SD,visa required,0,18776
LV,SR,visa required,90,18777
LV,SE,visa free,0,18778
LV,CH,visa free,0,18779
LV,SY,visa required,0,18780
LV,TW,-1,0,18781
LV,TJ,-1,0,18782
LV,TZ,visa on arrival,0,18783
LV,TH,-1,0,18784
LV,TL,-1,0,18785
LV,TG,visa on arrival,15,18786
LV,TO,-1,0,18787
LV,TT,-1,0,18788
LV,TN,-1,0,18789
LV,TM,visa required,0,18790
LV,TV,-1,0,18791
LV,TR,-1,0,18792
LV,UG,e-visa,0,18793
LV,UA,-1,0,18794
LV,AE,-1,0,18795
LV,GB,-1,0,18796
LV,US,e-visa,90,18797
LV,UY,-1,0,18798
LV,UZ,-1,0,18799
LV,VU,-1,0,18800
LV,VA,visa free,0,18801
LV,VE,-1,0,18802
LV,VN,e-visa,90,18803
LV,YE,visa required,0,18804
LV,ZM,-1,0,18805
LV,ZW,visa on arrival,90,18806
LV,AF,visa required,0,18807
LV,DM,-1,0,18808
LV,HT,-1,0,18809
LV,SC,-1,0,18810
LB,AL,e-visa,0,18811
LB,DZ,visa required,0,18812
LB,AD,visa required,0,18813
LB,AO,visa required,0,18814
LB,AG,e-visa,0,18815
LB,AR,visa required,0,18816
LB,AM,visa on arrival,120,18817
LB,AU,e-visa,0,18818
LB,AT,visa required,0,18819
LB,AZ,visa required,0,18820
LB,BS,e-visa,0,18821
LB,BH,e-visa,0,18822
LB,BD,visa required,0,18823
LB,BB,-1,0,18824
LB,BY,visa required,0,18825
LB,BE,visa required,0,18826
LB,BZ,visa required,0,18827
LB,BJ,e-visa,0,18828
LB,BT,e-visa,0,18829
LB,BO,visa on arrival,90,18830
LB,BA,visa required,0,18831
LB,BW,e-visa,0,18832
LB,BR,visa required,0,18833
LB,BN,visa required,0,18834
LB,BG,visa required,0,18835
LB,BF,e-visa,0,18836
LB,BI,visa on arrival,30,18837
LB,KH,visa on arrival,30,18838
LB,CM,e-visa,0,18839
LB,CA,visa required,0,18840
LB,CV,visa on arrival,0,18841
LB,CF,visa required,0,18842
LB,TD,visa required,0,18843
LB,CL,visa required,0,18844
LB,CN,visa required,0,18845
LB,CO,e-visa,0,18846
LB,KM,visa on arrival,45,18847
LB,CG,visa required,0,18848
LB,CD,e-visa,90,18849
LB,CR,visa required,0,18850
LB,CI,e-visa,90,18851
LB,HR,visa required,0,18852
LB,CU,visa required,30,18853
LB,CY,visa required,0,18854
LB,CZ,visa required,0,18855
LB,DK,visa required,0,18856
LB,DJ,e-visa,90,18857
LB,DO,visa required,0,18858
LB,EC,-1,0,18859
LB,EG,visa required,0,18860
LB,SV,e-visa,0,18861
LB,GQ,e-visa,0,18862
LB,ER,visa required,0,18863
LB,EE,visa required,0,18864
LB,SZ,visa required,0,18865
LB,ET,visa on arrival,90,18866
LB,FJ,visa required,0,18867
LB,FI,visa required,0,18868
LB,FR,visa required,0,18869
LB,GA,e-visa,90,18870
LB,GM,visa required,0,18871
LB,GE,-1,0,18872
LB,DE,visa required,0,18873
LB,GH,visa required,0,18874
LB,GR,visa required,0,18875
LB,GD,visa required,0,18876
LB,GT,visa required,0,18877
LB,GN,e-visa,90,18878
LB,GW,visa on arrival,90,18879
LB,GY,visa required,0,18880
LB,HN,visa required,0,18881
LB,HK,e-visa,0,18882
LB,HU,visa required,0,18883
LB,IS,visa required,0,18884
LB,IN,visa required,0,18885
LB,ID,e-visa,0,18886
LB,IR,-1,0,18887
LB,IQ,visa on arrival,30,18888
LB,IE,visa required,0,18889
LB,IL,visa required,0,18890
LB,IT,visa required,0,18891
LB,JM,visa required,0,18892
LB,JP,visa required,0,18893
LB,JO,-1,0,18894
LB,KZ,e-visa,0,18895
LB,KE,e-visa,90,18896
LB,KI,visa required,0,18897
LB,XK,visa required,0,18898
LB,KW,visa required,0,18899
LB,KG,e-visa,0,18900
LB,LA,visa on arrival,30,18901
LB,LV,visa required,0,18902
LB,LB,-1,0,18903
LB,LS,e-visa,14,18904
LB,LR,visa required,0,18905
LB,LY,visa required,0,18906
LB,LI,visa required,0,18907
LB,LT,visa required,0,18908
LB,LU,visa required,0,18909
LB,MO,-1,0,18910
LB,MG,visa on arrival,90,18911
LB,MW,e-visa,90,18912
LB,MY,-1,0,18913
LB,MV,visa on arrival,30,18914
LB,ML,visa required,0,18915
LB,MT,visa required,0,18916
LB,MH,visa required,0,18917
LB,MR,visa on arrival,0,18918
LB,MU,visa on arrival,60,18919
LB,MX,visa required,0,18920
LB,MD,e-visa,0,18921
LB,MC,visa required,0,18922
LB,MN,visa required,0,18923
LB,ME,visa required,0,18924
LB,MA,visa required,0,18925
LB,MZ,visa on arrival,30,18926
LB,MM,visa required,0,18927
LB,,visa required,0,18928
LB,NR,visa required,0,18929
LB,NP,visa on arrival,150,18930
LB,NL,visa required,0,18931
LB,NZ,visa required,0,18932
LB,NI,visa required,0,18933
LB,NE,visa required,0,18934
LB,NG,e-visa,0,18935
LB,KP,visa required,0,18936
LB,MK,visa required,0,18937
LB,NO,visa required,0,18938
LB,OM,visa on arrival,30,18939
LB,PK,e-visa,0,18940
LB,PW,visa on arrival,30,18941
LB,PS,visa free,0,18942
LB,PA,visa required,0,18943
LB,PG,visa required,0,18944
LB,PY,visa required,0,18945
LB,PE,visa required,0,18946
LB,PH,visa required,0,18947
LB,PL,visa required,0,18948
LB,PT,visa required,0,18949
LB,QA,visa on arrival,30,18950
LB,RO,visa required,0,18951
LB,RU,visa required,0,18952
LB,RW,-1,0,18953
LB,KN,e-visa,0,18954
LB,LC,visa required,0,18955
LB,WS,visa on arrival,90,18956
LB,SM,visa required,0,18957
LB,ST,e-visa,0,18958
LB,SA,visa required,0,18959
LB,SN,visa required,0,18960
LB,RS,visa required,0,18961
LB,SL,visa on arrival,30,18962
LB,SG,e-visa,0,18963
LB,SK,visa required,0,18964
LB,SI,visa required,0,18965
LB,SB,visa required,0,18966
LB,SO,visa required,0,18967
LB,ZA,visa required,0,18968
LB,KR,e-visa,0,18969
LB,SS,e-visa,0,18970
LB,ES,visa required,0,18971
LB,LK,e-visa,30,18972
LB,VC,visa required,0,18973
LB,SD,visa required,0,18974
LB,SR,visa required,90,18975
LB,SE,visa required,0,18976
LB,CH,visa required,0,18977
LB,SY,visa free,0,18978
LB,TW,visa required,0,18979
LB,TJ,visa on arrival,45,18980
LB,TZ,e-visa,0,18981
LB,TH,visa required,0,18982
LB,TL,visa on arrival,30,18983
LB,TG,visa on arrival,15,18984
LB,TO,visa required,0,18985
LB,TT,visa required,0,18986
LB,TN,visa required,0,18987
LB,TM,visa required,0,18988
LB,TV,visa on arrival,30,18989
LB,TR,-1,0,18990
LB,UG,e-visa,0,18991
LB,UA,visa required,0,18992
LB,AE,visa required,0,18993
LB,GB,visa required,0,18994
LB,US,visa required,0,18995
LB,UY,visa required,0,18996
LB,UZ,e-visa,30,18997
LB,VU,visa required,0,18998
LB,VA,visa required,0,18999
LB,VE,visa required,0,19000
LB,VN,e-visa,90,19001
LB,YE,visa required,0,19002
LB,ZM,e-visa,0,19003
LB,ZW,e-visa,0,19004
LB,AF,visa required,0,19005
LB,DM,-1,0,19006
LB,HT,-1,0,19007
LB,SC,-1,0,19008
LS,AL,e-visa,0,19009
LS,DZ,visa required,0,19010
LS,AD,visa required,0,19011
LS,AO,-1,0,19012
LS,AG,-1,0,19013
LS,AR,visa required,0,19014
LS,AM,visa required,0,19015
LS,AU,e-visa,0,19016
LS,AT,visa required,0,19017
LS,AZ,visa required,0,19018
LS,BS,-1,0,19019
LS,BH,e-visa,0,19020
LS,BD,-1,0,19021
LS,BB,-1,0,19022
LS,BY,visa required,0,19023
LS,BE,visa required,0,19024
LS,BZ,visa free,0,19025
LS,BJ,-1,0,19026
LS,BT,e-visa,0,19027
LS,BO,visa on arrival,90,19028
LS,BA,visa required,0,19029
LS,BW,-1,0,19030
LS,BR,visa required,0,19031
LS,BN,visa required,0,19032
LS,BG,visa required,0,19033
LS,BF,e-visa,0,19034
LS,BI,visa on arrival,30,19035
LS,KH,visa on arrival,30,19036
LS,CM,e-visa,0,19037
LS,CA,visa required,0,19038
LS,CV,visa on arrival,0,19039
LS,CF,visa required,0,19040
LS,TD,visa required,0,19041
LS,CL,visa required,0,19042
LS,CN,visa required,0,19043
LS,CO,e-visa,0,19044
LS,KM,visa on arrival,45,19045
LS,CG,visa required,0,19046
LS,CD,e-visa,90,19047
LS,CR,visa required,0,19048
LS,CI,e-visa,90,19049
LS,HR,visa required,0,19050
LS,CU,visa required,30,19051
LS,CY,visa required,0,19052
LS,CZ,visa required,0,19053
LS,DK,visa required,0,19054
LS,DJ,e-visa,90,19055
LS,DO,visa required,0,19056
LS,EC,-1,0,19057
LS,EG,visa required,0,19058
LS,SV,e-visa,0,19059
LS,GQ,e-visa,0,19060
LS,ER,visa required,0,19061
LS,EE,visa required,0,19062
LS,SZ,-1,0,19063
LS,ET,visa on arrival,90,19064
LS,FJ,-1,0,19065
LS,FI,visa required,0,19066
LS,FR,visa required,0,19067
LS,GA,e-visa,90,19068
LS,GM,-1,0,19069
LS,GE,e-visa,0,19070
LS,DE,visa required,0,19071
LS,GH,-1,0,19072
LS,GR,visa required,0,19073
LS,GD,-1,0,19074
LS,GT,visa required,0,19075
LS,GN,e-visa,90,19076
LS,GW,visa on arrival,90,19077
LS,GY,-1,0,19078
LS,HN,visa required,0,19079
LS,HK,-1,0,19080
LS,HU,visa required,0,19081
LS,IS,visa required,0,19082
LS,IN,e-visa,30,19083
LS,ID,e-visa,0,19084
LS,IR,e-visa,30,19085
LS,IQ,visa required,0,19086
LS,IE,-1,0,19087
LS,IL,-1,0,19088
LS,IT,visa required,0,19089
LS,JM,visa free,0,19090
LS,JP,-1,0,19091
LS,JO,visa on arrival,0,19092
LS,KZ,e-visa,0,19093
LS,KE,e-visa,90,19094
LS,KI,-1,0,19095
LS,XK,-1,0,19096
LS,KW,visa required,0,19097
LS,KG,e-visa,0,19098
LS,LA,visa required,0,19099
LS,LV,visa required,0,19100
LS,LB,visa required,0,19101
LS,LS,-1,0,19102
LS,LR,visa required,0,19103
LS,LY,visa required,0,19104
LS,LI,visa required,0,19105
LS,LT,visa required,0,19106
LS,LU,visa required,0,19107
LS,MO,visa on arrival,30,19108
LS,MG,visa on arrival,90,19109
LS,MW,-1,0,19110
LS,MY,-1,0,19111
LS,MV,visa on arrival,30,19112
LS,ML,visa required,0,19113
LS,MT,visa required,0,19114
LS,MH,visa required,0,19115
LS,MR,visa on arrival,0,19116
LS,MU,-1,0,19117
LS,MX,visa required,0,19118
LS,MD,e-visa,0,19119
LS,MC,visa required,0,19120
LS,MN,e-visa,0,19121
LS,ME,visa required,0,19122
LS,MA,visa required,0,19123
LS,MZ,visa on arrival,30,19124
LS,MM,visa required,0,19125
LS,,-1,0,19126
LS,NR,visa required,0,19127
LS,NP,visa on arrival,150,19128
LS,NL,visa required,0,19129
LS,NZ,visa required,0,19130
LS,NI,visa on arrival,30,19131
LS,NE,visa required,0,19132
LS,NG,visa on arrival,0,19133
LS,KP,visa required,0,19134
LS,MK,visa required,0,19135
LS,NO,visa required,0,19136
LS,OM,e-visa,0,19137
LS,PK,e-visa,0,19138
LS,PW,visa on arrival,30,19139
LS,PS,visa free,0,19140
LS,PA,visa required,0,19141
LS,PG,e-visa,30,19142
LS,PY,visa required,0,19143
LS,PE,visa required,0,19144
LS,PH,-1,0,19145
LS,PL,visa required,0,19146
LS,PT,visa required,0,19147
LS,QA,visa required,0,19148
LS,RO,visa required,0,19149
LS,RU,visa required,0,19150
LS,RW,-1,0,19151
LS,KN,-1,0,19152
LS,LC,-1,0,19153
LS,WS,visa on arrival,90,19154
LS,SM,visa required,0,19155
LS,ST,e-visa,0,19156
LS,SA,visa required,0,19157
LS,SN,visa on arrival,30,19158
LS,RS,visa required,0,19159
LS,SL,visa on arrival,30,19160
LS,SG,-1,0,19161
LS,SK,visa required,0,19162
LS,SI,visa required,0,19163
LS,SB,visa required,0,19164
LS,SO,visa required,0,19165
LS,ZA,-1,0,19166
LS,KR,e-visa,60,19167
LS,SS,e-visa,0,19168
LS,ES,visa required,0,19169
LS,LK,e-visa,30,19170
LS,VC,-1,0,19171
LS,SD,visa required,0,19172
LS,SR,visa required,90,19173
LS,SE,visa required,0,19174
LS,CH,visa required,0,19175
LS,SY,visa required,0,19176
LS,TW,visa required,0,19177
LS,TJ,e-visa,0,19178
LS,TZ,-1,0,19179
LS,TH,visa required,0,19180
LS,TL,visa on arrival,30,19181
LS,TG,visa on arrival,15,19182
LS,TO,visa required,0,19183
LS,TT,visa free,0,19184
LS,TN,visa required,0,19185
LS,TM,visa required,0,19186
LS,TV,visa on arrival,30,19187
LS,TR,visa required,0,19188
LS,UG,-1,0,19189
LS,UA,visa required,0,19190
LS,AE,visa required,0,19191
LS,GB,visa required,0,19192
LS,US,visa required,0,19193
LS,UY,visa required,0,19194
LS,UZ,e-visa,0,19195
LS,VU,-1,0,19196
LS,VA,visa required,0,19197
LS,VE,visa required,0,19198
LS,VN,e-visa,90,19199
LS,YE,visa required,0,19200
LS,ZM,-1,0,19201
LS,ZW,-1,0,19202
LS,AF,visa required,0,19203
LS,DM,-1,0,19204
LS,HT,-1,0,19205
LS,SC,-1,0,19206
LR,AL,e-visa,0,19207
LR,DZ,visa required,0,19208
LR,AD,visa required,0,19209
LR,AO,visa required,0,19210
LR,AG,e-visa,0,19211
LR,AR,visa required,0,19212
LR,AM,visa required,0,19213
LR,AU,e-visa,0,19214
LR,AT,visa required,0,19215
LR,AZ,visa required,0,19216
LR,BS,e-visa,0,19217
LR,BH,e-visa,0,19218
LR,BD,visa on arrival,30,19219
LR,BB,-1,0,19220
LR,BY,visa required,0,19221
LR,BE,visa required,0,19222
LR,BZ,visa required,0,19223
LR,BJ,-1,0,19224
LR,BT,e-visa,0,19225
LR,BO,visa on arrival,90,19226
LR,BA,visa required,0,19227
LR,BW,e-visa,0,19228
LR,BR,visa required,0,19229
LR,BN,visa required,0,19230
LR,BG,visa required,0,19231
LR,BF,visa free,0,19232
LR,BI,visa on arrival,30,19233
LR,KH,visa on arrival,30,19234
LR,CM,e-visa,0,19235
LR,CA,visa required,0,19236
LR,CV,visa free,0,19237
LR,CF,-1,0,19238
LR,TD,visa required,0,19239
LR,CL,visa required,0,19240
LR,CN,visa required,0,19241
LR,CO,e-visa,0,19242
LR,KM,visa on arrival,45,19243
LR,CG,visa required,0,19244
LR,CD,e-visa,90,19245
LR,CR,visa required,0,19246
LR,CI,-1,0,19247
LR,HR,visa required,0,19248
LR,CU,visa required,30,19249
LR,CY,visa required,0,19250
LR,CZ,visa required,0,19251
LR,DK,visa required,0,19252
LR,DJ,e-visa,90,19253
LR,DO,visa required,0,19254
LR,EC,-1,0,19255
LR,EG,visa required,0,19256
LR,SV,e-visa,0,19257
LR,GQ,e-visa,0,19258
LR,ER,visa required,0,19259
LR,EE,visa required,0,19260
LR,SZ,visa required,0,19261
LR,ET,visa on arrival,90,19262
LR,FJ,visa required,0,19263
LR,FI,visa required,0,19264
LR,FR,visa required,0,19265
LR,GA,e-visa,90,19266
LR,GM,visa free,0,19267
LR,GE,e-visa,0,19268
LR,DE,visa required,0,19269
LR,GH,visa free,0,19270
LR,GR,visa required,0,19271
LR,GD,visa required,0,19272
LR,GT,visa required,0,19273
LR,GN,visa free,0,19274
LR,GW,visa free,0,19275
LR,GY,visa required,0,19276
LR,HN,visa required,0,19277
LR,HK,e-visa,0,19278
LR,HU,visa required,0,19279
LR,IS,visa required,0,19280
LR,IN,e-visa,30,19281
